empresa,horizonte,window_id,model,kernel,best_cv_f1,best_params,n_train,n_test,accuracy,directional_accuracy,precision,recall,f1
BANCO GUAYAQUIL S.A.,h20,17,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",630,30,0.1,0.1,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,18,baseline_majority,baseline,,,660,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,18,baseline_sign_prev,baseline,,,660,30,0.6333333333333333,0.6333333333333333,0.36363636363636365,0.5,0.42105263157894735
BANCO GUAYAQUIL S.A.,h20,18,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",660,30,0.5333333333333333,0.5333333333333333,0.2857142857142857,0.5,0.36363636363636365
BANCO GUAYAQUIL S.A.,h20,18,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",660,30,0.5,0.5,0.26666666666666666,0.5,0.34782608695652173
BANCO GUAYAQUIL S.A.,h20,18,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",660,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,19,baseline_majority,baseline,,,690,30,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,19,baseline_sign_prev,baseline,,,690,30,0.3333333333333333,0.3333333333333333,0.9090909090909091,0.3448275862068966,0.5
BANCO GUAYAQUIL S.A.,h20,19,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",690,30,0.06666666666666667,0.06666666666666667,1.0,0.034482758620689655,0.06666666666666667
BANCO GUAYAQUIL S.A.,h20,19,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",690,30,0.36666666666666664,0.36666666666666664,1.0,0.3448275862068966,0.5128205128205128
BANCO GUAYAQUIL S.A.,h20,19,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",690,30,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,20,baseline_majority,baseline,,,720,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,20,baseline_sign_prev,baseline,,,720,30,0.6333333333333333,0.6333333333333333,0.3,0.42857142857142855,0.35294117647058826
BANCO GUAYAQUIL S.A.,h20,20,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",720,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,20,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",720,30,0.8,0.8,0.5555555555555556,0.7142857142857143,0.625
BANCO GUAYAQUIL S.A.,h20,20,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",720,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,21,baseline_majority,baseline,,,750,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,21,baseline_sign_prev,baseline,,,750,30,0.6333333333333333,0.6333333333333333,0.45454545454545453,0.5,0.47619047619047616
BANCO GUAYAQUIL S.A.,h20,21,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",750,30,0.43333333333333335,0.43333333333333335,0.18181818181818182,0.2,0.19047619047619047
BANCO GUAYAQUIL S.A.,h20,21,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",750,30,0.4666666666666667,0.4666666666666667,0.125,0.1,0.1111111111111111
BANCO GUAYAQUIL S.A.,h20,21,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",750,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,22,baseline_majority,baseline,,,780,30,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,22,baseline_sign_prev,baseline,,,780,30,0.4666666666666667,0.4666666666666667,0.6428571428571429,0.45,0.5294117647058824
BANCO GUAYAQUIL S.A.,h20,22,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",780,30,0.36666666666666664,0.36666666666666664,0.6,0.15,0.24
BANCO GUAYAQUIL S.A.,h20,22,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",780,30,0.3333333333333333,0.3333333333333333,0.5,0.15,0.23076923076923078
BANCO GUAYAQUIL S.A.,h20,22,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",780,30,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,23,baseline_majority,baseline,,,810,30,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,23,baseline_sign_prev,baseline,,,810,30,0.4,0.4,0.6,0.3,0.4
BANCO GUAYAQUIL S.A.,h20,23,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",810,30,0.3,0.3,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,23,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",810,30,0.3333333333333333,0.3333333333333333,0.5,0.05,0.09090909090909091
BANCO GUAYAQUIL S.A.,h20,23,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",810,30,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,24,baseline_majority,baseline,,,840,30,0.1,0.1,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,24,baseline_sign_prev,baseline,,,840,30,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.2962962962962963,0.4444444444444444
BANCO GUAYAQUIL S.A.,h20,24,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",840,30,0.23333333333333334,0.23333333333333334,0.8333333333333334,0.18518518518518517,0.30303030303030304
BANCO GUAYAQUIL S.A.,h20,24,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",840,30,0.43333333333333335,0.43333333333333335,0.8571428571428571,0.4444444444444444,0.5853658536585366
BANCO GUAYAQUIL S.A.,h20,24,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",840,30,0.1,0.1,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,25,baseline_majority,baseline,,,870,30,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,25,baseline_sign_prev,baseline,,,870,30,0.3,0.3,0.8181818181818182,0.32142857142857145,0.46153846153846156
BANCO GUAYAQUIL S.A.,h20,25,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",870,30,0.23333333333333334,0.23333333333333334,0.7777777777777778,0.25,0.3783783783783784
BANCO GUAYAQUIL S.A.,h20,25,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",870,30,0.5333333333333333,0.5333333333333333,0.8888888888888888,0.5714285714285714,0.6956521739130435
BANCO GUAYAQUIL S.A.,h20,25,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",870,30,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,26,baseline_majority,baseline,,,900,30,0.8,0.8,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,26,baseline_sign_prev,baseline,,,900,30,0.6,0.6,0.125,0.16666666666666666,0.14285714285714285
BANCO GUAYAQUIL S.A.,h20,26,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",900,30,0.9333333333333333,0.9333333333333333,1.0,0.6666666666666666,0.8
BANCO GUAYAQUIL S.A.,h20,26,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",900,30,0.6333333333333333,0.6333333333333333,0.3076923076923077,0.6666666666666666,0.42105263157894735
BANCO GUAYAQUIL S.A.,h20,26,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",900,30,0.8,0.8,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,27,baseline_majority,baseline,,,930,30,0.3,0.3,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,27,baseline_sign_prev,baseline,,,930,30,0.4666666666666667,0.4666666666666667,0.7777777777777778,0.3333333333333333,0.4666666666666667
BANCO GUAYAQUIL S.A.,h20,27,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",930,30,0.3333333333333333,0.3333333333333333,1.0,0.047619047619047616,0.09090909090909091
BANCO GUAYAQUIL S.A.,h20,27,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",930,30,0.4,0.4,1.0,0.14285714285714285,0.25
BANCO GUAYAQUIL S.A.,h20,27,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",930,30,0.3,0.3,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,28,baseline_majority,baseline,,,960,30,0.0,0.0,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,28,baseline_sign_prev,baseline,,,960,30,0.4666666666666667,0.4666666666666667,1.0,0.4666666666666667,0.6363636363636364
BANCO GUAYAQUIL S.A.,h20,28,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",960,30,0.0,0.0,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,28,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",960,30,0.4666666666666667,0.4666666666666667,1.0,0.4666666666666667,0.6363636363636364
BANCO GUAYAQUIL S.A.,h20,28,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",960,30,0.0,0.0,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,29,baseline_majority,baseline,,,990,30,0.0,0.0,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,29,baseline_sign_prev,baseline,,,990,30,0.4666666666666667,0.4666666666666667,1.0,0.4666666666666667,0.6363636363636364
BANCO GUAYAQUIL S.A.,h20,29,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",990,30,0.4666666666666667,0.4666666666666667,1.0,0.4666666666666667,0.6363636363636364
BANCO GUAYAQUIL S.A.,h20,29,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",990,30,1.0,1.0,1.0,1.0,1.0
BANCO GUAYAQUIL S.A.,h20,29,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",990,30,0.0,0.0,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,30,baseline_majority,baseline,,,1020,30,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,30,baseline_sign_prev,baseline,,,1020,30,0.43333333333333335,0.43333333333333335,0.9285714285714286,0.4482758620689655,0.6046511627906976
BANCO GUAYAQUIL S.A.,h20,30,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",1020,30,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.9830508474576272
BANCO GUAYAQUIL S.A.,h20,30,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",1020,30,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.9830508474576272
BANCO GUAYAQUIL S.A.,h20,30,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",1020,30,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,31,baseline_majority,baseline,,,1050,30,0.0,0.0,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,31,baseline_sign_prev,baseline,,,1050,30,0.5,0.5,1.0,0.5,0.6666666666666666
BANCO GUAYAQUIL S.A.,h20,31,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",1050,30,1.0,1.0,1.0,1.0,1.0
BANCO GUAYAQUIL S.A.,h20,31,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",1050,30,1.0,1.0,1.0,1.0,1.0
BANCO GUAYAQUIL S.A.,h20,31,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",1050,30,0.0,0.0,0.0,0.0,0.0
BANCO GUAYAQUIL S.A.,h20,32,baseline_majority,baseline,,,1080,30,1.0,1.0,1.0,1.0,1.0
BANCO GUAYAQUIL S.A.,h20,32,baseline_sign_prev,baseline,,,1080,30,0.36666666666666664,0.36666666666666664,1.0,0.36666666666666664,0.5365853658536586
BANCO GUAYAQUIL S.A.,h20,32,svc_linear,linear,,"{'kernel': 'linear', 'C': 1, 'class_weight': 'balanced'}",1080,30,1.0,1.0,1.0,1.0,1.0
BANCO GUAYAQUIL S.A.,h20,32,svc_rbf,rbf,,"{'kernel': 'rbf', 'C': 1, 'gamma': 'scale', 'class_weight': 'balanced'}",1080,30,1.0,1.0,1.0,1.0,1.0
BANCO GUAYAQUIL S.A.,h20,32,svc_poly,poly,,"{'kernel': 'poly', 'C': 1, 'degree': 2, 'gamma': 'scale', 'coef0': 0.0, 'class_weight': 'balanced'}",1080,30,0.0,0.0,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,0,baseline_majority,baseline,,,120,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,0,baseline_sign_prev,baseline,,,120,30,0.5,0.5,0.2727272727272727,0.3,0.2857142857142857
CORPORACION FAVORITA C.A.,h1,0,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",120,30,0.5333333333333333,0.5333333333333333,0.35714285714285715,0.5,0.4166666666666667
CORPORACION FAVORITA C.A.,h1,0,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",120,30,0.5,0.5,0.2222222222222222,0.2,0.21052631578947367
CORPORACION FAVORITA C.A.,h1,0,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",120,30,0.3333333333333333,0.3333333333333333,0.1875,0.3,0.23076923076923078
CORPORACION FAVORITA C.A.,h1,1,baseline_majority,baseline,,,150,30,0.7,0.7,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,1,baseline_sign_prev,baseline,,,150,30,0.5333333333333333,0.5333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222
CORPORACION FAVORITA C.A.,h1,1,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",150,30,0.6,0.6,0.2857142857142857,0.2222222222222222,0.25
CORPORACION FAVORITA C.A.,h1,1,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",150,30,0.6,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333
CORPORACION FAVORITA C.A.,h1,1,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",150,30,0.6,0.6,0.38461538461538464,0.5555555555555556,0.45454545454545453
CORPORACION FAVORITA C.A.,h1,2,baseline_majority,baseline,,,180,30,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,2,baseline_sign_prev,baseline,,,180,30,0.6333333333333333,0.6333333333333333,0.5833333333333334,0.5384615384615384,0.56
CORPORACION FAVORITA C.A.,h1,2,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",180,30,0.4666666666666667,0.4666666666666667,0.2857142857142857,0.15384615384615385,0.2
CORPORACION FAVORITA C.A.,h1,2,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",180,30,0.5333333333333333,0.5333333333333333,0.47058823529411764,0.6153846153846154,0.5333333333333333
CORPORACION FAVORITA C.A.,h1,2,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",180,30,0.4,0.4,0.3333333333333333,0.38461538461538464,0.35714285714285715
CORPORACION FAVORITA C.A.,h1,3,baseline_majority,baseline,,,210,30,0.8,0.8,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,3,baseline_sign_prev,baseline,,,210,30,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
CORPORACION FAVORITA C.A.,h1,3,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",210,30,0.43333333333333335,0.43333333333333335,0.17647058823529413,0.5,0.2608695652173913
CORPORACION FAVORITA C.A.,h1,3,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",210,30,0.6,0.6,0.2,0.3333333333333333,0.25
CORPORACION FAVORITA C.A.,h1,3,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",210,30,0.5333333333333333,0.5333333333333333,0.21428571428571427,0.5,0.3
CORPORACION FAVORITA C.A.,h1,4,baseline_majority,baseline,,,240,30,0.8,0.8,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,4,baseline_sign_prev,baseline,,,240,30,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
CORPORACION FAVORITA C.A.,h1,4,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",240,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,4,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",240,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,4,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",240,30,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
CORPORACION FAVORITA C.A.,h1,5,baseline_majority,baseline,,,270,30,0.7,0.7,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,5,baseline_sign_prev,baseline,,,270,30,0.6333333333333333,0.6333333333333333,0.4,0.4444444444444444,0.42105263157894735
CORPORACION FAVORITA C.A.,h1,5,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",270,30,0.4,0.4,0.2631578947368421,0.5555555555555556,0.35714285714285715
CORPORACION FAVORITA C.A.,h1,5,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",270,30,0.5,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
CORPORACION FAVORITA C.A.,h1,5,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",270,30,0.43333333333333335,0.43333333333333335,0.25,0.4444444444444444,0.32
CORPORACION FAVORITA C.A.,h1,6,baseline_majority,baseline,,,300,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,6,baseline_sign_prev,baseline,,,300,30,0.5666666666666667,0.5666666666666667,0.4,0.36363636363636365,0.38095238095238093
CORPORACION FAVORITA C.A.,h1,6,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",300,30,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8181818181818182,0.47368421052631576
CORPORACION FAVORITA C.A.,h1,6,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",300,30,0.5,0.5,0.3888888888888889,0.6363636363636364,0.4827586206896552
CORPORACION FAVORITA C.A.,h1,6,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",300,30,0.6,0.6,0.45454545454545453,0.45454545454545453,0.45454545454545453
CORPORACION FAVORITA C.A.,h1,7,baseline_majority,baseline,,,330,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,7,baseline_sign_prev,baseline,,,330,30,0.5,0.5,0.1111111111111111,0.125,0.11764705882352941
CORPORACION FAVORITA C.A.,h1,7,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",330,30,0.4666666666666667,0.4666666666666667,0.3,0.75,0.42857142857142855
CORPORACION FAVORITA C.A.,h1,7,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",330,30,0.6,0.6,0.3,0.375,0.3333333333333333
CORPORACION FAVORITA C.A.,h1,7,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",330,30,0.6333333333333333,0.6333333333333333,0.3333333333333333,0.375,0.35294117647058826
CORPORACION FAVORITA C.A.,h1,8,baseline_majority,baseline,,,360,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,8,baseline_sign_prev,baseline,,,360,30,0.7,0.7,0.3333333333333333,0.2857142857142857,0.3076923076923077
CORPORACION FAVORITA C.A.,h1,8,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",360,30,0.5,0.5,0.2777777777777778,0.7142857142857143,0.4
CORPORACION FAVORITA C.A.,h1,8,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",360,30,0.7,0.7,0.3333333333333333,0.2857142857142857,0.3076923076923077
CORPORACION FAVORITA C.A.,h1,8,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",360,30,0.6,0.6,0.3076923076923077,0.5714285714285714,0.4
CORPORACION FAVORITA C.A.,h1,9,baseline_majority,baseline,,,390,30,0.4666666666666667,0.4666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,9,baseline_sign_prev,baseline,,,390,30,0.5333333333333333,0.5333333333333333,0.5625,0.5625,0.5625
CORPORACION FAVORITA C.A.,h1,9,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",390,30,0.5333333333333333,0.5333333333333333,0.5384615384615384,0.875,0.6666666666666666
CORPORACION FAVORITA C.A.,h1,9,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",390,30,0.4,0.4,0.4583333333333333,0.6875,0.55
CORPORACION FAVORITA C.A.,h1,9,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",390,30,0.4666666666666667,0.4666666666666667,0.5,0.25,0.3333333333333333
CORPORACION FAVORITA C.A.,h1,10,baseline_majority,baseline,,,420,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,10,baseline_sign_prev,baseline,,,420,30,0.5333333333333333,0.5333333333333333,0.3,0.3,0.3
CORPORACION FAVORITA C.A.,h1,10,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",420,30,0.36666666666666664,0.36666666666666664,0.32,0.8,0.45714285714285713
CORPORACION FAVORITA C.A.,h1,10,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",420,30,0.43333333333333335,0.43333333333333335,0.26666666666666666,0.4,0.32
CORPORACION FAVORITA C.A.,h1,10,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",420,30,0.43333333333333335,0.43333333333333335,0.23076923076923078,0.3,0.2608695652173913
CORPORACION FAVORITA C.A.,h1,11,baseline_majority,baseline,,,450,30,0.7,0.7,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,11,baseline_sign_prev,baseline,,,450,30,0.4,0.4,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h1,11,svc_linear,linear,0.5229037267080745,"{'C': 10, 'class_weight': 'balanced', 'kernel': 'linear'}",450,30,0.5333333333333333,0.5333333333333333,0.2727272727272727,0.3333333333333333,0.3
CORPORACION FAVORITA C.A.,h1,11,svc_rbf,rbf,0.4047619047619047,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",450,30,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.1111111111111111,0.08333333333333333
CORPORACION FAVORITA C.A.,h1,11,svc_poly,poly,0.4382591093117409,"{'C': 10, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",450,30,0.5,0.5,0.125,0.1111111111111111,0.11764705882352941
